-2.5169,0.584,1.4708
-2.4349,0.56905,1.4229
-2.3462,0.55224,1.371
-2.2889,0.54257,1.3375
-2.2037,0.52605,1.2877
-2.1489,0.51657,1.2558
-2.0883,0.50548,1.2203
-11.937,-2.8812,7.004
-12.022,-2.8814,7.0536
-12.089,-2.8774,7.0933
-12.045,-2.8465,7.0671
-12.148,-2.8505,7.1276
-12.242,-2.852,7.1827
-12.25,-2.8335,7.1876
-12.238,-2.8102,7.1807
-12.294,-2.8025,7.2134
-12.434,-2.8134,7.2954
-12.456,-2.7975,7.3083
-12.539,-2.7952,7.357
-12.595,-2.7865,7.3898
-12.651,-2.7777,7.4225
-12.682,-2.7633,7.4409
-12.759,-2.7587,7.4861
-12.729,-2.7309,7.4687
-12.833,-2.7316,7.5293
-12.838,-2.7111,7.5323
-12.889,-2.7004,7.5626
-12.939,-2.6892,7.5919
-13.082,-2.6969,7.6755
-13.052,-2.6689,7.6579
-13.201,-2.6773,7.7456
-13.186,-2.652,7.7365
-13.314,-2.6555,7.8117
-13.26,-2.6226,7.7801
-13.364,-2.6208,7.8414
-13.432,-2.6116,7.8812
-13.507,-2.6035,7.9249
-13.536,-2.5865,7.9423
-13.559,-2.5681,7.9556
-13.664,-2.5651,8.0174
-13.669,-2.5431,8.0202
-13.791,-2.5427,8.092
-13.81,-2.523,8.1028
-13.923,-2.5203,8.169
-13.972,-2.5058,8.1978
-14.05,-2.4962,8.2436
-14.045,-2.4718,8.2409
-14.146,-2.4659,8.3002
-14.202,-2.4519,8.333
-14.332,-2.4503,8.4094
-14.451,-2.4464,8.4792
-14.496,-2.4297,8.5055
-14.531,-2.4112,8.5258
-14.514,-2.3841,8.516
-14.705,-2.3908,8.6279
-14.799,-2.3813,8.6833
-14.867,-2.3673,8.7231
-14.806,-2.3327,8.6871
-14.874,-2.3185,8.7269
-15.055,-2.3215,8.8334
-15.101,-2.3032,8.8602
-15.142,-2.2842,8.8844
-15.176,-2.2638,8.9041
-15.264,-2.2514,8.9559
-15.47,-2.2559,9.0771
-15.471,-2.2301,9.0777
-15.547,-2.2149,9.122
-15.614,-2.1983,9.1612
-15.714,-2.1861,9.2201
-15.835,-2.1764,9.291
-15.815,-2.147,9.279
-16.041,-2.1509,9.4117
-16.019,-2.1211,9.3987
-16.132,-2.109,9.4651
-16.238,-2.0957,9.5275
-16.335,-2.0808,9.5843
